48-13;Kemp/Restavracija;DAN-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,1000 Voziček;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič;ni STATISTOV
48-14;Lj/Dolenčevo Stanovanje/Kuhinja;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
48-15;Kemp/Ob Obali/V Vodi;DAN-EXT.;2 Lara,16 Ela,257 Dr. Mirt,9 Renato,206 KEMP STANDARD (7);Gaja Filač,Mei Rabič,Žiga Udir,Primož Vrhovec;KEMP STANDARD (7)
48-16;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
48-17;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,9OFF Renato Off;Valter Dragan,Primož Vrhovec;ni STATISTOV
48-18;Lj/Dolenčevo Stanovanje/Jedilnica;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
48-19;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,19 Bb;Matej Zemljič,Valter Dragan;ni STATISTOV
48-20;Kemp/Restavracija;DAN-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,1000 Voziček;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič;ni STATISTOV
48-21;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;15 Pečnik,19OFF Bb Off,258 Sanja;Matija Rupel,Valter Dragan,Nina Rakovec;ni STATISTOV
48-22;Kemp/Divja plaža;DAN-EXT.;11 David,13 Nada,207 NI STATISTOV;Blaž Valič,Aleksandra Balmazović;NI STATISTOV
48-23;Kemp/Plaža Pod Barom;DAN-EXT.;2 Lara,16 Ela,257 Dr. Mirt,206 KEMP STANDARD (7);Gaja Filač,Mei Rabič,Žiga Udir;KEMP STANDARD (7)
48-24;Lj/Dolenčevo Stanovanje/Predsoba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
48-25;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
48-26;Kemp/Pot Čez Kemp;DAN-EXT.;16 Ela,9 Renato;Mei Rabič,Primož Vrhovec;ni STATISTOV
49-01;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
49-02;Kemp/Plaža Pod Barom;DAN-EXT.;10 Julija;Sabina Kogovšek;ni STATISTOV
49-03;Kemp/Divja plaža;DAN-EXT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
49-04;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
49-05;Lj/Dolenčevo Stanovanje/Kopalnica;DAN-INT.;15 Pečnik,19OFF Bb Off;Matija Rupel,Valter Dragan;ni STATISTOV
49-06;Kemp/Plaža Pod Barom;DAN-EXT.;10 Julija,11 David,13 Nada,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
49-07;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir;ni STATISTOV
49-08;Kemp/Restavracija;DAN-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,1000 Voziček;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič;ni STATISTOV
49-09;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
49-10;Lj/Dolenčevo Stanovanje/Kopalnica;DAN-INT.;15 Pečnik,258OFF Sanja Off;Matija Rupel,Nina Rakovec;ni STATISTOV
49-11;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir;ni STATISTOV
49-12;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,13 Nada,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
49-13;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,19 Bb;Matej Zemljič,Valter Dragan;ni STATISTOV
49-14;Kemp/Restavracija;DAN-INT.;14 Hrvoje,4 Dino,5 Saška,1000 Voziček;Alen Šalinović,Matino Antunović,Mila Peršin;ni STATISTOV
49-15;Kemp/Pot Čez Kemp;DAN-EXT.;11 David,13 Nada,206 KEMP STANDARD (7);Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
49-16;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,253 Žan,257 Dr. Mirt,247 STATIST A1,248 STATIST A2,249 STATIST B1,250 STATIST B2;Gaja Filač,Melani Mekicar,Domen Novak,Žiga Udir;STATIST A1,STATIST A2,STATIST B1,STATIST B2
49-17;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,19 Bb;Matej Zemljič,Valter Dragan;ni STATISTOV
49-18;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
49-19;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,253 Žan,257 Dr. Mirt,247 STATIST A1,248 STATIST A2,249 STATIST B1,250 STATIST B2;Gaja Filač,Melani Mekicar,Domen Novak,Žiga Udir;STATIST A1,STATIST A2,STATIST B1,STATIST B2
49-20;Kemp/Kovačeva Parcela/Prikolica;DAN-INT./EXT.;7 Frenk,6 Meri;Gaber Trseglav,Vesna Pernarčič;ni STATISTOV
49-21;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
49-22;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,19 Bb;Matej Zemljič,Valter Dragan;ni STATISTOV
49-23;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič;KEMP STANDARD (7)
49-24;Kemp/Travnik Nad Kempom;DAN-EXT.;16 Ela,9 Renato;Mei Rabič,Primož Vrhovec;ni STATISTOV
49-25;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir;STATISTI LOTUS A 6x 9.4.
49-26;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,206 KEMP STANDARD (7),9OFF Renato Off;Sabina Kogovšek,Blaž Valič,Primož Vrhovec;KEMP STANDARD (7)
49-26A;Kemp/Travnik Nad Kempom;DAN-EXT.;9 Renato;Primož Vrhovec;ni STATISTOV
50-01;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir;STATISTI LOTUS A 6x 9.4.
50-02;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,206 KEMP STANDARD (7),9PS Renato PS;Sabina Kogovšek,Blaž Valič,Primož Vrhovec;KEMP STANDARD (7)
50-02A;Kemp/Travnik Nad Kempom;DAN-EXT.;9 Renato,10PS Julija PS,11PS David PS;Primož Vrhovec,Sabina Kogovšek,Blaž Valič;ni STATISTOV
50-03;Kemp/Travnik Nad Kempom/Renatov Avto;DAN-INT/EXT.;16 Ela,9 Renato;Mei Rabič,Primož Vrhovec;ni STATISTOV
50-04;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
50-05;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
50-06;Kemp/Edvardova parcela/Prikolica;DAN-INT/EXT.;10 Julija,11 David,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič;KEMP STANDARD (7)
50-07;Kemp/Travnik Nad Kempom/Pri Grmovju;DAN-EXT.;16 Ela,9 Renato;Mei Rabič,Primož Vrhovec;ni STATISTOV
50-08;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,21 Mia,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Zala Djurić,Žiga Udir,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
50-09;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
50-10;Lj/Bistro Lotus/Pri Vratih;DAN-INT.;1 Mark,21 Mia,209 STATISTI LOTUS A 6x 9.4.;Matej Zemljič,Zala Djurić;STATISTI LOTUS A 6x 9.4.
50-11;Kemp/Travnik Nad Kempom/Pri Grmovju;DAN-EXT.;10OFF Julija Off,9 Renato;Sabina Kogovšek,Primož Vrhovec;ni STATISTOV
50-12;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
50-13;Kemp/Gozd Izven Kempa;DAN-EXT.;10 Julija,11 David,9 Renato;Sabina Kogovšek,Blaž Valič,Primož Vrhovec;ni STATISTOV
50-14;Lj/Bistro Lotus;DAN-INT.;2 Lara,1 Mark,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Gaja Filač,Matej Zemljič,Žiga Udir,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
50-15;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;21 Mia,253 Žan;Zala Djurić,Domen Novak;ni STATISTOV
50-16;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
50-17;Kemp/Gozd Izven Kempa;DAN-EXT.;10 Julija,11 David,9 Renato;Sabina Kogovšek,Blaž Valič,Primož Vrhovec;ni STATISTOV
50-18;Kemp/Travnik Nad Kempom;DAN-EXT.;10 Julija,11 David,366 Policist HR,222 policisti (3);Sabina Kogovšek,Blaž Valič;policisti (3)
50-19;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;21 Mia,253 Žan;Zala Djurić,Domen Novak;ni STATISTOV
50-20;Lj/Bistro Lotus;NOČ-INT.;2 Lara,1 Mark,257 Dr. Mirt,209 STATISTI LOTUS A 6x 9.4.;Gaja Filač,Matej Zemljič,Žiga Udir;STATISTI LOTUS A 6x 9.4.
50-21;Kemp/Edvardova parcela/Pred prikolico;NOČ-EXT.;10 Julija,16 Ela,11 David;Sabina Kogovšek,Mei Rabič,Blaž Valič;ni STATISTOV
50-22;Lj/Bb-Jeva Pisarna;NOČ-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
50-23;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,16 Ela,11 David,13 Nada,206 KEMP STANDARD (7);Sabina Kogovšek,Mei Rabič,Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
50-24;Lj/Bb-Jeva Pisarna;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
50-25;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;21 Mia,253 Žan;Zala Djurić,Domen Novak;ni STATISTOV
50-26;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
51-01;Lj/Bb-Jeva Pisarna;DAN-INT.;3 Edvard,39 Tajnica,258 Sanja;Aleš Valič,Vesna Ponorac,Nina Rakovec;ni STATISTOV
51-02;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
51-03;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič;KEMP STANDARD (7)
51-04;Lj/Bb-Jeva Pisarna;DAN-INT.;3 Edvard,39 Tajnica,258 Sanja;Aleš Valič,Vesna Ponorac,Nina Rakovec;ni STATISTOV
51-05;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
51-06;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič;KEMP STANDARD (7)
51-07;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,1 Mark,12 Jana;Gaja Filač,Matej Zemljič,Tanja Potočnik;ni STATISTOV
51-08;Lj/Pečnikova Pisarna;DAN-INT.;39 Tajnica,258 Sanja;Vesna Ponorac,Nina Rakovec;ni STATISTOV
51-09;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,11 David,13 Nada,206 KEMP STANDARD (7);Sabina Kogovšek,Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
51-10;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;21 Mia,257 Dr. Mirt;Zala Djurić,Žiga Udir;ni STATISTOV
51-11;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
51-12;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,39 Tajnica;Valter Dragan,Vesna Ponorac;ni STATISTOV
51-13;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-EXT.;4 Dino,5 Saška,206 KEMP STANDARD (7),1000 Voziček;Matino Antunović,Mila Peršin;KEMP STANDARD (7)
51-14;Kemp/Kovačeva Parcela/Prikolica;DAN-INT./EXT.;7 Frenk,5 Saška,6 Meri;Gaber Trseglav,Mila Peršin,Vesna Pernarčič;ni STATISTOV
51-15;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;21 Mia,257 Dr. Mirt;Zala Djurić,Žiga Udir;ni STATISTOV
51-16;Lj/Pečnikova Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
51-17;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;10 Julija,16 Ela,11 David,206 KEMP STANDARD (7);Sabina Kogovšek,Mei Rabič,Blaž Valič;KEMP STANDARD (7)
51-18;Kemp/Kovačeva Parcela/Prikolica;DAN-INT./EXT.;7 Frenk,6 Meri;Gaber Trseglav,Vesna Pernarčič;ni STATISTOV
51-19;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,253 Žan,200 pasaža standard (3);Melani Mekicar,Domen Novak;pasaža standard (3)
51-20;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,39 Tajnica;Valter Dragan,Vesna Ponorac;ni STATISTOV
51-21;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,4 Dino,5 Saška,6 Meri,206 KEMP STANDARD (7),1000 Voziček;Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič;KEMP STANDARD (7)
51-22;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;10 Julija,13 Nada,206 KEMP STANDARD (7);Sabina Kogovšek,Aleksandra Balmazović;KEMP STANDARD (7)
51-23;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar;LOKAL STANDARD (4)
51-24;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;21 Mia,253 Žan;Zala Djurić,Domen Novak;ni STATISTOV
51-25;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,250OFF Operativec Off,258 Sanja,39OFF Tajnica Off,15OFF Pečnik Off;Aleš Valič,Damjan M. Trbovc,Nina Rakovec,Vesna Ponorac,Matija Rupel;ni STATISTOV
52-01;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
52-02;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,21 Mia,253 Žan;Gaja Filač,Zala Djurić,Domen Novak;ni STATISTOV
52-03;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;14 Hrvoje,13 Nada,206 KEMP STANDARD (7);Alen Šalinović,Aleksandra Balmazović;KEMP STANDARD (7)
52-04;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
52-05;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,21 Mia,253 Žan;Gaja Filač,Zala Djurić,Domen Novak;ni STATISTOV
52-06;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;14 Hrvoje,13 Nada,206 KEMP STANDARD (7);Alen Šalinović,Aleksandra Balmazović;KEMP STANDARD (7)
52-07;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
52-08;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
52-09;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
52-10;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
52-11;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
52-12;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
52-13;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija,11 David;Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
52-14;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
52-15;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
52-16;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
52-17;Kemp/Divja plaža;DAN-EXT.;13 Nada,207 NI STATISTOV;Aleksandra Balmazović;NI STATISTOV
52-18;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
52-19;Lj/Pečnikova Pisarna;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
52-20;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
52-21;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
52-22;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
52-23;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark,3 Edvard,10 Julija;Matej Zemljič,Aleš Valič,Sabina Kogovšek;ni STATISTOV
52-24;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;21 Mia;Zala Djurić;ni STATISTOV
52-25;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
52-26;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,19 Bb;Matej Zemljič,Valter Dragan;ni STATISTOV
53-01;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,10 Julija,19 Bb;Matej Zemljič,Sabina Kogovšek,Valter Dragan;ni STATISTOV
53-02;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
53-03;Lj/Bistro Lotus;DAN-INT.;21 Mia,253 Žan,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Zala Djurić,Domen Novak,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
53-04;Kemp/Bar Na Plaži;DAN-EXT.;4 Dino,13 Nada,206 KEMP STANDARD (7);Matino Antunović,Aleksandra Balmazović;KEMP STANDARD (7)
53-05;Lj/Bb-Jeva Pisarna;DAN-INT.;1 Mark,10 Julija,19 Bb;Matej Zemljič,Sabina Kogovšek,Valter Dragan;ni STATISTOV
53-06;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
53-07;Kemp/Bar Na Plaži;DAN-EXT.;4 Dino,13 Nada;Matino Antunović,Aleksandra Balmazović;ni STATISTOV
53-08;Lj/Bb-Jeva Pisarna;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
53-09;Lj/Bistro Lotus;DAN-INT.;21 Mia,253 Žan,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Zala Djurić,Domen Novak,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
53-10;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
53-11;Kemp/Bar Na Plaži;DAN-EXT.;4 Dino,13 Nada,218 KEMP STANDARD (7) - B;Matino Antunović,Aleksandra Balmazović;KEMP STANDARD (7) - B
53-12;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
53-13;Lj/Bistro Lotus;DAN-INT.;21 Mia,253 Žan,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Zala Djurić,Domen Novak,Dario Nožić Serini Dacho;STATISTI LOTUS A 6x 9.4.
53-14;Kemp/Kovačeva Parcela/Prikolica;DAN-INT./EXT.;7 Frenk,6 Meri;Gaber Trseglav,Vesna Pernarčič;ni STATISTOV
53-15;Kemp/Restavracija;DAN-INT.;14 Hrvoje,4 Dino,274 kemp restavracija (4);Alen Šalinović,Matino Antunović;kemp restavracija (4)
53-16;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia,10OFF Julija Off;Matej Zemljič,Zala Djurić,Sabina Kogovšek;ni STATISTOV
53-17;Lj/Nadino Stanovanje/Kuhinja;NOČ-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
53-18;Kemp/Klubska soba;NOČ-INT.;14 Hrvoje,4 Dino,5 Saška,13 Nada,1000 Voziček,371OFF Komentator  hrvaškogovoreči Off;Alen Šalinović,Matino Antunović,Mila Peršin,Aleksandra Balmazović;ni STATISTOV
53-19;Kemp/Restavracija;NOČ-INT.;7 Frenk,6 Meri,14OFF Hrvoje Off,4OFF Dino Off,13OFF Nada Off,5OFF Saška Off;Gaber Trseglav,Vesna Pernarčič,Alen Šalinović,Matino Antunović,Aleksandra Balmazović,Mila Peršin;ni STATISTOV
53-20;Lj/Julijino Stanovanje/Kuhinja;NOČ-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
53-21;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
53-22;Kemp/Klubska soba;NOČ-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,13 Nada,1000 Voziček,371OFF Komentator  hrvaškogovoreči Off;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič,Aleksandra Balmazović;ni STATISTOV
53-23;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
53-24;Kemp/Klubska soba;NOČ-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,13 Nada,1000 Voziček,371OFF Komentator  hrvaškogovoreči Off;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič,Aleksandra Balmazović;ni STATISTOV
53-25;Lj/Bb-Jeva Pisarna;NOČ-INT.;19 Bb,250 Operativec;Valter Dragan,Damjan M. Trbovc;ni STATISTOV
53-26;Lj/Edvardovo Stanovanje/Dnevna Soba;NOČ-INT.;3 Edvard,258OFF Sanja Off;Aleš Valič,Nina Rakovec;ni STATISTOV
54-01;Kemp/Klubska soba;NOČ-INT.;14 Hrvoje,7 Frenk,4 Dino,5 Saška,6 Meri,13 Nada,1000 Voziček;Alen Šalinović,Gaber Trseglav,Matino Antunović,Mila Peršin,Vesna Pernarčič,Aleksandra Balmazović;ni STATISTOV
54-02;Lj/Edvardovo Stanovanje/Dnevna Soba;NOČ-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
54-03;Lj/Markova Garsonjera/Spalni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
54-04;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
54-05;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
54-06;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
54-07;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
54-08;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
54-09;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;14 Hrvoje,13 Nada;Alen Šalinović,Aleksandra Balmazović;ni STATISTOV
54-10;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
54-11;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
54-12;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
54-13;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,257 Dr. Mirt;Matej Zemljič,Žiga Udir;ni STATISTOV
